"","Brand","Model_No","C.Power_Inp_Rated","H.Power_Inp_Rated","KWH"
"1656","PIONEER INTERNATIONAL","EAOC-3/MAOC-3-D",3.52,3,9541.76
"1657","LG","LK-0580BC",5.7,4.75,15426.1
"1658","LG","LK-0880BH",8.5,7.1,23007.7
"1659","PIONEER INTERNATIONAL","EAOC-4/MOAC-4-D-X",4.26,4.28,11698.34
"1660","PIONEER INTERNATIONAL","EAOC-4/MOAC-4-D",4.41,4.28,12075.29
"1661","PIONEER","EH8/MG-8-D",7.7,7.2,21020.5
"1662","PIONEER","EH8/MG-8-D-X",6.95,7.2,19135.75
"1663","PIONEER","EH12/MG-12-D",10.63,9.18,28842.95
"1664","PIONEER INTERNATIONAL","EAOC-10/MAOC-10-D-X",7.48,7.4,20514.04
"1665","FUJITSU","ART45RUAK/AOT45RPAFT",4.57,4.35,12493.61
"1666","PIONEER INTERNATIONAL","EAOC-7/MAOC-7-D-X",6.77,6.8,18590.61
"1667","LG","LK-1580BH",16.5,14.3,44782.1
"1668","PIONEER","EH3/MG-3-D",3.52,3,9541.76
"1669","PIONEER","EH4/MG-4-D-X",4.26,4.28,11698.34
"1670","PIONEER","EH5/MG-5-D",5.33,5.21,14603.01
"1673","LG","LBNM9081BL/LBUM9080BL",8.8,7.4,23831.2
"1674","LG","LBNM9080BL/LBUM9080BL",8.8,7.4,23831.2
"1675","LG","LT-D4880EA",4.9,4.4,13334.5
"1676","LG","LBNK4880BL/LBUK4880BL",4.95,4.4,13460.15
"1677","LG","LBNM1081BL/LBUM1081BL",10.5,8.7,28404.9
"1681","PARAGON","ACFH/ACSH 20",7,5.4,18843.8
"1684","PARAGON","ACFH/ACSH 18",6.1,5,16489.3
"1686","HUALING","GW",3.1,3.15,8521.1
"1687","PARAGON","ACPH 027",9,8.4,24565.8
"1688","PARAGON","ACPH 023",7.9,6.8,21430.3
"1689","PARAGON","ACPH 018",6.1,5,16489.3
"1690","PARAGON","ACPH 020",6.5,5.6,17633.7
"1692","PARAGON","ACFH/ACSH 23",7.9,6.8,21430.3
"1693","DL","DSR-35",1.35,1.35,3705.75
"1695","LG ELECTRONICS","LST244H-2",2.7,2.7,7411.5
"1696","DAIKIN","FHY71B / RY71KU",3.2,3.1,8760.8
"1697","TEMPERZONE","ISD470Q-OSA480R",17.3,14.9,46931.7
"1698","GENERAL ELECTRIC","AA1AH07GWI",0.8,0.78,2191.36
"1699","DAIKIN","FVY125L / RY125KU",5.2,4.9,14204.4
"1700","MHI","FDC808HES3-2FDT(N)408-A",8.387,7.41,22795.651
"1702","MHI","FDC808HES3-2FDUR408-A",8.916,7.64,24178.388
"1703","BLUEWAY","KFR-52GW/M",1.95,1.97,5357.39
"1704","YORK","YRM 30S",11.03,9.31,29878.31
"1705","SANYO","SAP-KCV94GJH",0.8,1.15,2277.2
"1706","VERSAIRE","KFR-66GW/D",2.7,2.8,7434.7
"1707","CARRIER","40GKX048---70340 / 38YL-48A903EJ40",3.43,3.73,9484.95
"1709","GREE","KFR-70TW/B1",2.75,2.6,7513.95
"1710","CELSIUS","ACC19RCG",1.96,2,5389.48
"1711","DAIKIN","FDY100L/ RY100KU",4.15,3.5,11240.95
"1715","DAIKIN","FDYM03F/RY71KU",3.3,3.2,9035.3
"1716","DAIKIN","UATY18K",18.36,16.86,50050.2
"1717","APAC","S014IHR7AD + S014OVR9AD",5.459,4.528,14768.963
"1718","APAC","S014IHC7AD",5.459,4.528,14768.963
"1719","APAC","S014OVC9AD",5.459,4.528,14768.963
"1720","OPTICAL","AC-26",0.98,0.91,2673.86
"1722","DAIKIN","FDYM05F/RY125KU",5.2,4.9,14204.4
"1725","DAIKIN","FDYM04F/RY100KU",4.1,3.9,11208.1
"1726","DAIKIN","FDY125L / RY125KU",4.8,4.31,13062.32
"1728","DAIKIN","FVY100L / RY100KU",4.1,3.9,11208.1
"1729","DAIKIN","FVY71L / RY71KU",3.3,3.2,9035.3
"1730","TEMPERZONE","ISD300Q-OSA300R",10.9,10,29711.7
"1731","TEMPERZONE","ISD390Q-OSA390R",13.6,12.1,36984
"1732","ACCENT AIR","AA20 & ADA20",6.46,5.75,17567.98
"1733","DAIKIN","UATY21K",21.49,19.99,58642.05
"1734","ACTRON AIR","PCA36U/S",12.5594,11.95,34334.1722
"1735","LG","LBNM7281BL/LBUM7280BL",7,8.7,19609.4
"1736","PIONEER","SQ14/DC14",6.2,6.2,17019
"1737","PIONEER","BH14",6.2,6.2,17019
"1738","PIONEER","DC14",6.2,6.2,17019
"1740","FUJITSU","ART60RLC3/AOT60RPA3L",6,5.15,16272.8
"1744","APAC","S019IHR7AD + S019OVR9AD",6.348,4.814,17069.372
"1745","APAC","S019IHC7AD",6.348,4.814,17069.372
"1746","APAC","S019OVC9AD",6.348,4.814,17069.372
"1747","APAC","S016IHR7AD + S016OVR9AD",5.531,4.553,14955.699
"1748","APAC","S016IHC7AD",5.531,4.553,14955.699
"1749","APAC","S016OVC9AD",5.531,4.553,14955.699
"1753","ACTRON AIR","PCA54U/S",18.667,17.685,51013.091
"1754","ACTRON AIR","PCA40U/S",14.00889,13.195,38265.58057
"1755","FUJITSU","ART90TLA3",10.1,10.1,27724.5
"1757","MITSUBISHI ELECTRIC","PLH-6AKS",5.07,4.92,13882.35
"1758","YORK","YRM 36S",13.13,11.03,35554.65
"1759","APAC","P017AHR9AD",5.935,4.696,16004.127
"1760","APAC","P017AHC9AD",5.935,4.696,16004.127
"1761","MHI","FDC506",5.29,4.67,14377.21
"1762","MHI","FDEN508HES",5.29,4.67,14377.21
"1763","MHI","FDT(N)508HES",5.29,4.67,14377.21
"1764","MHI","FDF508HES",5.29,4.67,14377.21
"1765","MHI","FDR508HES",5.29,4.67,14377.21
"1766","MHI","FDUR508HES",5.29,4.67,14377.21
"1767","APAC","P064AHR9AD",21.376,17.834,57855.376
"1768","APAC","P064AHC9AD",21.376,17.834,57855.376
"1770","APAC","S011IHR7AK + S011OHR9AK",3.566,3.119,9684.966
"1771","APAC","S011IHC7AK",3.566,3.119,9684.966
"1772","APAC","S011OHC9AK",3.566,3.119,9684.966
"1773","APAC","S011IHR7AL",3.566,3.119,9684.966
"1774","APAC","S011OHR9AL",3.566,3.119,9684.966
"1775","APAC","S011IHC7AL",3.566,3.119,9684.966
"1776","APAC","S011OHC9AL",3.566,3.119,9684.966
"1777","CARRIER","38DXA136913/40QCA036781--03",3.463,3.05,9410.119
"1778","CARRIER","40QCA036781V-03",3.463,3.05,9410.119
"1779","TOSHIBA","RAS-10YKV-E/10YAV-E",0.72,0.94,2027.44
"1780","TCL","TAC-09CHS/G",0.9,0.88,2465.86
"1781","TCL","TAC-09CHS/K",0.9,0.88,2465.86
"1784","PIONEER","SQ9/PHW400",3.7,3.7,10156.5
"1785","FUJITSU","ABT14RGA-W",1.76,1.8,4840.48
"1788","FUJITSU","AUT54RLA3W",5.02,4.9,13752.06
"1791","MIDEA","MWH-12HR",1.31,1.12,3551.87
"1792","WEATHERMAKER","WMS030H",3.25,3.33,8939.81
"1793","APAC","H3010",10.622,9.404,28874.814
"1794","APAC","S3010",10.622,9.404,28874.814
"1795","EMAILAIR","WS088H",3.4,3.1,9263.4
"1796","AIRWELL","WMZ9RCA / GCZ9RC",0.96,0.96,2635.2
"1797","AIRWELL","WMZ9RC",0.96,0.96,2635.2
"1799","DAIKIN","FTXE25B / RXE25B",0.96,1.09,2665.36
"1801","FUJITSU","AST30RBA-W",3.2,3.27,8800.24
"1802","FUJITSU","AWT14RBA-W",1.63,1.63,4474.35
"1803","FUJITSU","AST9PSACW",1.12,1.11,3072.08
"1804","APAC","S022IHR7AK + S022OHR9AK",7.738,6.424,20935.962
"1805","APAC","S022IHC7AK",7.738,6.424,20935.962
"1806","APAC","S022OHC9AK",7.738,6.424,20935.962
"1807","APAC","S022IHR7AL",7.738,6.424,20935.962
"1808","APAC","S022OHR9AL",7.738,6.424,20935.962
"1809","APAC","S022IHC7AL",7.738,6.424,20935.962
"1810","APAC","S022OHC9AL",7.738,6.424,20935.962
"1811","WHISPER AIR","WA17.5",6.12,5.24,16595.24
"1812","ARLEC","ASR-83",3.4,4.1,9495.4
"1813","FUJITSU","CDS36RK/AOT36RCD3L",3.95,3.25,10680.35
"1814","OAC","OAC07 PACKAGED",6.7,5.5,18113.1
"1815","OAC","OAC07VCU",6.7,5.5,18113.1
"1816","OAC","OAC075 PACKAGED",7.8,6.6,21132.6
"1817","OAC","OAC075VCU",7.8,6.6,21132.6
"1818","PIONEER INTERNATIONAL","EAOC-10/MAOC-10-D",8.1,7.4,22072.1
"1819","APAC","S014IHR7AH + S014OHR9AH",5.328,5.12,14577.104
"1820","APAC","S014IHC7AH",5.328,5.12,14577.104
"1821","APAC","S014OHC9AH",5.328,5.12,14577.104
"1822","APAC","H4511",14.402,12.746,39149.298
"1823","APAC","S4511",14.402,12.746,39149.298
"1824","PIONEER INTERNATIONAL","MG-6-A/EH-6",5.56,5.52,15252.92
"1825","PIONEER INTERNATIONAL","MAOC-6-A/EAOC-6",5.56,5.52,15252.92
"1826","APAC","S17HP/EV",4.101,5.077,11483.677
"1827","APAC","S1780",4.101,5.077,11483.677
"1828","APAC","S017OVC9AD",4.101,5.077,11483.677
"1829","APAC","S25HP/EV",10.622,6.583,28220.342
"1830","APAC","S2580",10.622,6.583,28220.342
"1831","APAC","S026OVR9AA",10.622,6.583,28220.342
"1832","PIONEER INTERNATIONAL","EAOC-7/MAOC-7-D",6.6,6.8,18163.4
"1833","APAC","S25HP/EV",6.38,6.096,17447.212
"1834","APAC","S2580",6.38,6.096,17447.212
"1835","APAC","S023OVC9AD",6.38,6.096,17447.212
"1836","APAC","S15HP/EV",4.136,4.091,11342.88
"1837","APAC","S1580",4.136,4.091,11342.88
"1838","APAC","S016OVC9AD",4.136,4.091,11342.88
"1839","MHI","FDC1008HES3-3FDUR408-A",13.79,10.81,37162.19
"1840","AGEAN","KFR27GW/T",1.045,1.095,2880.125
"1841","CARRIER","40KQV130A/38VYX130",4.35,4.05,11871.15
"1843","WEATHERMAKER","WMS024H",2.23,2.25,6125.99
"1844","GE","AA1IH22GWI/AA0IH22GWO",2.45,2.9,6829.65
"1845","PEAK AIRCONDITIONING","SP-BSH-24/SPC-BSH-24",2.41,2.42,6617.77
"1846","BENSON","SP-BSH-24",2.41,2.42,6617.77
"1847","CARRIER","53P100H",0.96,0.95,2632.88
"1848","FUJITSU","ART36RLB3",4.1,3.25,11057.3
"1850","AIRWELL","WS066HC / CWS066HB",2.45,2.45,6725.25
"1851","AIRWELL","WS / CWS066HB",2.45,2.45,6725.25
"1853","FUJITSU","AUT18RGA/AOT18RNCL",1.9,2,5238.7
"1855","MITSUBISHI ELECTRIC","PRHG-15MYA",15.7,14,42702.1
"1856","FUJITSU","ART25RLC/AOT25RNAL",2.8,2.55,7628
"1857","MITSUBISHI ELECTRIC","PRHG-20MYA",21,18.2,56995.4
"1858","CHIGO","KFR-35GW/Ac",1.32,1.34,3628.04
"1859","CARRIER","40GKX024",2.4,2.5,6611.2
"1860","CARRIER","40GKX024-7 / 38YL024",2.4,2.5,6611.2
"1862","TOSHIBA","RAS-18UKH-E(A)/18UAH-EA",2.04,2,5590.52
"1864","CARRIER","42PQV040X/38VYX040X",1.14,1.22,3147.86
"1865","STREAMLINE","53SL030H",3.25,3.33,8939.81
"1866","FUJITSU","ART60RLA3",6.05,5.05,16375.25
"1867","FUJITSU","AST14RVACW/AOT14RGD",1.55,1.72,4294.19
"1868","FUJITSU","AOT14RGDC",1.55,1.72,4294.19
"1869","MITSUBISHI ELECTRIC","PCH-6GKSA",4.97,4.82,13607.85
"1870","MITSUBISHI ELECTRIC","PEH-10MYA",10.1,8.3,27306.9
"1871","MITSUBISHI ELECTRIC","PEH-8MYA",7.8,6.5,21109.4
"1872","MITSUBISHI ELECTRIC","PRHG-10MYA",10.9,9.4,29572.5
"1873","MHI","FDC408HES3 - FDT(N)408HES-S",4.3,3.92,11715.34
"1874","FUJITSU","AWT14LSAZ/AOT14LSAWC",1.05,1.39,2961.13
"1877","CARRIER","P015AVR9WR",4.947,4.612,13501.795
"1878","CARRIER","P015AVC9WR",4.947,4.612,13501.795
"1879","CARRIER","38DXA148913/40QCA048791--03",5.563,4.421,15005.491
"1880","CARRIER","40QCA048791V-03",5.563,4.421,15005.491
"1881","OASIS","53OS018H",1.88,1.8,5142.04
"1882","OASIS","53OS024H",2.37,2.35,6501.01
"1886","CARRIER","53P150H",1.25,1.33,3449.81
"1887","WEATHERMAKER","WMS018H",1.88,1.8,5142.04
"1890","TOSHIBA","RAS-24UKH-E(A)/24UAH-EA",2.6,2.59,7134.68
"1891","CARRIER","53P225H",1.88,1.8,5142.04
"1892","CARRIER","53P250H",2.37,2.35,6501.01
"1894","TOSHIBA","RAS-10UKHP-E/RAS-10UAH-E",1.05,0.91,2849.77
"1895","TOSHIBA","RAS-10UKH-E/RAS-10UAH-E",1.05,0.91,2849.77
"1898","LG","LT-C1260HL",1.25,1.1,3396.45
"1899","AIRWELL","DS30RCFA",3.82,3.17,10335.1
"1900","AIRWELL","DS30RCF",3.82,3.17,10335.1
"1901","TRANE","TWE050/TWA060",6.471,5.5,17537.623
"1903","CARRIER","H2031",7.373,6.068,19936.125
"1904","CARRIER","S2031",7.373,6.068,19936.125
"1905","AIRWELL","DS18RCF",1.98,1.99,5437.42
"1906","PIONEER INTERNATIONAL","MG-4-A/EH-4",4.65,4.41,12708.57
"1907","PIONEER INTERNATIONAL","MAOC-4-A/EAOC-4",4.65,4.41,12708.57
"1908","CHUNLAN","KFR-35GW/W1",1.28,1.33,3525.2
"1910","CARRIER","VG200H",1.882,1.682,5119.69
"1912","VERADA","MSH-66GW/c",2.65,2.65,7274.25
"1913","PIONEER INTERNATIONAL","MG-3-A/EH3",3.57,3.04,9676.69
"1914","PIONEER INTERNATIONAL","MAOC-3-A/EH3",3.57,3.04,9676.69
"1915","PIONEER INTERNATIONAL","MG-5-A/EH-5",5.52,5.46,15138.48
"1916","PIONEER INTERNATIONAL","MAOC-5-A/EAOC-5",5.52,5.46,15138.48
"1917","WINIA","HSH-2402BA",2.25,2.3,6187.85
"1918","FEDDERS","HFE424N6D-AN/HFC424N6G-AN",2.5,2.56,6876.42
"1919","PIONEER INTERNATIONAL","MG-2.5-A/EH-2.5",2.75,2.45,7479.15
"1920","PIONEER INTERNATIONAL","MG-2-A/EH-2",2.75,2.45,7479.15
"1921","PIONEER INTERNATIONAL","MAOC-2.5-A/EAOC-2.5",2.75,2.45,7479.15
"1922","PIONEER INTERNATIONAL","MAOC-2-A/EAOC-2",2.75,2.45,7479.15
"1923","ECO AIR","EA1400",9.5,8.1,25752.7
"1924","DAIKIN","FHY125B / RY125KU",5.27,4.97,14396.55
"1925","STARWAY/CHUNLAN","TSC/TSF16.0",6.3,6.2,17270.3
"1926","STARWAY/CHUNLAN","FR160",6.3,6.2,17270.3
"1927","AIRWELL","K30RCF / GC30RCC",3.1,3,8486.3
"1928","AIRWELL","K30RCF / GC30RCFA",3.1,3,8486.3
"1929","AIRWELL","WS066HC / GCXLM24RCA-S",2.45,2.45,6725.25
"1930","AIRWELL","WS066HC / GCXLM24RCA-S",2.45,2.45,6725.25
"1931","TCL","TAC-24CHS/G",2.64,2.68,7256.08
"1932","TCL","TAC-24CHS/K",2.64,2.68,7256.08
"1933","CARRIER","38DXA165913/40QCA060791--03",5.715,5.504,15638.723
"1934","CARRIER","40QCA060791V-03",5.715,5.504,15638.723
"1936","HITACHI","RUA-5HS",5.09,4.7,13881.57
"1938","DAIKIN","FAY100F / RY100KU",4,3.8,10933.6
"1941","DAIKIN","FHYC125KVE*/RY125KUY1",5.1,4.8,13929.9
"1942","HITACHI","RUA-8HS",8.29,8.29,22756.05
"1943","ECO AIR","EA1200",9.6,8.2,26027.2
"1944","DAIKIN","FHYC100KVE*/RY100KUY1",4.132,3.9,11288.516
"1945","HITACHI","RUA-10HS",10.29,10.2,28225.17
"1946","STARWAY/CHUNLAN","TSC/TSF13.0",5,4.5,13609
"1947","STARWAY/CHUNLAN","FR125/S",5,4.5,13609
"1948","DAIKIN","FDY08K / RY200KU",7.81,6.91,21229.65
"1949","LG ELECTRONICS","LB-F3661HL",4.4,3.6,11892.4
"1950","ARKAIR","GLA 65R-3",5.674,4.735,15357.282
"1953","DAIKIN","FDY10K / RY250KU",10.05,9.85,27540.85
"1954","ECO AIR","EA2000",17.1,14.9,46429.1
"1959","MIDEA","MSB-21HR",2.4,2.35,6576.4
"1960","MIDEA","MSB-09HR",0.96,0.95,2632.88
"1961","DAIKIN","FHYC140K / RY140KU",5.1,5,13976.3
"1962","LG","LB-E6081HL",6.15,4.9,16591.75
"1963","STARWAY/CHUNLAN","TSC/TSF19.0",6.7,6.2,18275.5
"1964","STARWAY/CHUNLAN","FR190/S",6.7,6.2,18275.5
"1965","HYUNDAI","HSH-1802BA",1.9,1.85,5203.9
"1967","HYUNDAI","WSH-302BA",2.95,3,8109.35
"1970","UNIAIRE","FC35/ACC35",11.9,11.9,32665.5
"1971","UNIAIRE","RT35",11.9,11.9,32665.5
"1972","UNIAIRE","FC40/ACC40",13.1,13.1,35959.5
"1973","UNIAIRE","RT40",13.1,13.1,35959.5
"1974","HITACHI","RAS-30CHA1R/RAC-30CHA1",2.9,2.9,7960.5
"1975","LG ELECTRONICS","LSR122T-2",1.28,1.25,3506.64
"1976","HISENSE","KFR-7001GWE",2.64,2.87,7300.16
"1977","CARRIER","RAS-18LKH/LAH-A",2.37,2.35,6501.01
"1978","KELVINATOR","KSR35F",3.2,3.05,8749.2
"1979","LG","LSZ092M-3",0.94,0.88,2566.38
"1980","LG","LSN364H-3",4.2,3.9,11459.4
"1981","STARWAY","KFR-70GW/KFR-24GW",2.72,2.74,7471.04
"1985","AMENA","SW18H",1.91,1.9,5240.63
"1986","AMENA","SN36H",3.6,3.2,9789.2
"1987","ARENA","SC36H",3.434,3.504,9442.57
"1988","AMENA","SW13H",1.29,1.25,3531.77
"1989","KELVINATOR","KSR20G",1.9,1.87,5208.54
"1990","ARENA","SN36H",3.6,3.2,9789.2
"1991","ARENA","SN18H",2.04,5.6,6425.72
"1992","ARENA","SW18H",1.91,1.9,5240.63
"1993","PIONEER","EH12/MG-12-D-X",9.1,9.18,24998.06
"1994","PIONEER","EH5/MG-5-D-X",5.19,5.21,14251.19
"1995","PIONEER","EH4/MG-4-D",4.41,4.28,12075.29
"1996","PIONEER","EH3/MG-3-D-X",3.3,3,8988.9
"1997","Haier","HSR09R21",1.02,1.16,2832.38
"1999","CARRIER","VG125H",1.011,0.91,2751.763
"2001","VERSAIRE","KFR-35GW/D",1.46,1.34,3979.86
"2005","AIRWELL","K24RCC / GC24RCC-S",2.76,2.76,7576.2
"2006","AIRWELL","K24RCC",2.76,2.76,7576.2
"2007","AIRWELL","SX18RCC / GC18RCC-S",2.3,2.13,6274.06
"2008","AIRWELL","SX18RCC",2.3,2.13,6274.06
"2009","AIRWELL","SX24RCC  / GC24RCC-S",2.71,2.49,7387.91
"2010","AIRWELL","SX24RC",2.71,2.49,7387.91
"2011","AIRWELL","WMZ12RCA / GCZ12RC",1.4,1.4,3843
"2012","AIRWELL","WMZ12RC",1.4,1.4,3843
"2013","AIRWELL","WMZ7RCA / GCZ7RC",0.82,0.82,2250.9
"2014","AIRWELL","WMZ7RC",0.82,0.82,2250.9
"2017","KELVINATOR","KSR27IG",2.614,3.23,7318.342
"2018","KELVINATOR","KSR24G",2.746,2.51,7483.018
"2019","DEC","AC-15HR",1.3,1.47,3607.94
"2020","RANKARENA","RASS10",0.79,0.78,2166.23
"2021","RANKARENA","RASS20",1.96,2,5389.48
"2022","RANKARENA","RASS25",2.5,2.85,6943.7
"2023","AIRWELL","DS26RCG / GC24RCC-S",2.8,2.2,7546.8
"2024","LAKES","ACSH-13WO/Ac",1.32,1.34,3628.04
"2025","VACU-MAID","AUS-24HR53FG2C",2.5,2.85,6943.7
"2026","HYUNDAI","HSH-073BE",0.65,0.59,1770.33
"2027","WINIA","WSH-073BE",0.65,0.59,1770.33
"2029","DL","DWR-40",1.55,1.55,4254.75
"2030","DL","DWR-25",1,0.9,2721.8
"2031","ADMIRAL","ASS10",0.79,0.78,2166.23
"2032","ADMIRAL","ASS15",1.3,1.47,3607.94
"2033","ADMIRAL","ASS25",2.5,2.85,6943.7
"2034","CONIA","CA07000",0.79,0.78,2166.23
"2035","CONIA","CA12000",1.3,1.47,3607.94
"2036","MIDEA","MSG-09HRI",1.1,1.38,3084.46
"2037","MIDEA","MSG-12HRI",1.3,1.75,3672.9
"2039","CENTREX","CTAR60GW",2.35,2.5,6485.55
"2043","MHI","SRK408HENF-A2",1.51,1.54,4151.91
"2044","JET-AIR","AS24HR4FD",2.75,2.6,7513.95
"2045","VACU-MAID","AUS-18HR53FG(A)2",2.02,2.2,5586.66
"2046","LAGUNA","AUS-18HR53FG(A)2",2.02,2.2,5586.66
"2047","DL","DSR-70GW",2.75,2.75,7548.75
"2048","GALANZ","AUS-09HR53FA2",0.92,0.89,2518.44
"2049","GALANZ","AUS-09HR53FG2",0.92,0.89,2518.44
"2050","MHI","FDC608HES3-FDUR608A",6.27,5.39,17006.99
"2051","TEMPERZONE","OSA264 / ISD265",9.3,7.93,25210.66
"2052","LG","LSR122H-3",1.28,1.25,3506.64
"2053","LG","LT-D4880BL",4.9,4.4,13334.5
"2054","AIRWELL","DNC955RC / GC30RCC",3.3,3,8988.9
"2055","LG","LBNK3660BL/LBUK3660BL",3.7,3.4,10086.9
"2056","GALANZ","AUS-07HR53FA2",0.79,0.78,2166.23
"2057","MISTRAL","MSS15",1.3,1.47,3607.94
"2058","MISTRAL","MSS20",1.96,2,5389.48
"2059","HITACHI","RAS-26CHA1/RAC-26CHA1",0.97,0.92,2651.05
"2060","AIRWELL","SX30RCC / GC30RCC",3.1,3.2,8532.7
"2061","OMNI","OAS-09HR4F",0.88,0.84,2406.32
"2062","OMNI","OAS-24HR4F",2.75,2.6,7513.95
"2063","AIRWELL","DNC1255RC / GC44RCFX",4.4,3.8,11938.8
"2064","COOLINE","HL060",6.6,6.4,18070.6
"2065","FUJITA","KFR-70GW",2.7,2.7,7411.5
"2066","FUJITA","KFR-60GW/M",2.4,2.3,6564.8
"2067","COOLINE","HL120",13.2,13.4,36280.4
"2068","CHIGO","KFR-51GW/c",2.15,2.15,5901.75
"2069","WINIA","WD 105HA3",3.9,3.6,10635.9
"2070","JBS","KFR-70GW/B",2.7,2.75,7423.1
"2071","JBS","KFR-60GW/A",2.38,2.35,6526.14
"2072","JBS","KFR-35GW/T1",1.3,1.43,3598.66
"2073","JBS","KFR-23GW/T",0.92,0.84,2506.84
"2074","AEON","KFR-70GW/B",2.7,2.75,7423.1
"2075","AEON","KFR-60GW/A",2.38,2.35,6526.14
"2076","AEON","KFR-33GW/T",1.25,1.3,3442.85
"2077","AEON","KFR-50GW/B",1.88,1.86,5155.96
"2078","NATIONAL AIR SYSTEMS","EVU 6.7",5.802,4.611,15650.178
"2079","HITACHI","LD-6G5R 407C",5.62,5.38,15371.22
"2080","AUX","KFR-60GW/M",2.4,2.3,6564.8
"2081","AIRWELL","DS18RCG / GC18RCC",1.98,1.99,5437.42
"2083","FUJITSU","ABT45RBA3W/AOT45RPA3L",4.45,4.5,12226.85
"2084","FUJITSU","AUT36RLC3W/AOT36RPA3L",4.1,3.5,11115.3
"2085","CHUNLAN","KFR-60GW/A",2.48,2.35,6777.44
"2086","ACTRON AIR","SRA17",5.51,5.07,15022.87
"2087","CARRIER","42HVNR012-703/38HVNR012-703",1.08,1.17,2985.48
"2088","WINIA","WC 070HA3",2.4,2.1,6518.4
"2089","WINIA","WC 052HA3",1.85,1.65,5031.85
"2090","CHUNLAN","KFR-50GW/B",1.9,2,5238.7
"2093","TOSHIBA","RAV-SM560KRT-E/RAV-SM560AT-E",1.74,1.7,4767.02
"2094","TOSHIBA","RAS-13UKV-E2/RAS-13UAV-E2",1.05,1.13,2900.81
"2095","TOSHIBA","RAS-10UKV-E/RAS-10UAV-E",0.76,0.84,2104.76
"2097","SANYO","SAP-KC302AH",3.1,2.85,8451.5
"2098","TOSHIBA","RAS-24UKHP-AS-1/RAS-24UAH-AS-1",2.51,2.5,6887.63
"2100","ECLIPSE","EV15",4.9,4.2,13288.1
"2101","ECLIPSE","EV24 - EP24",7.8,6.6,21132.6
"2102","ECLIPSE","EV18 - EP18",6,4.9,16214.8
"2103","FUJITSU","AUT14RGA/AOT14RGAL",1.6,1.65,4403.6
"2104","FUJITSU","ABT18RBA-W/AOT18RNEL",1.91,1.75,5205.83
"2105","Teco","LS-LT0706YPS",0.79,0.76,2161.59
"2106","Teco","LS-LT0725YPS",0.79,0.76,2161.59
"2107","TEMPERZONE","OSA/ISD265",9.24,7.93,25059.88
"2108","FEDDERS","JFY2009I6L-AN",0.98,0.86,2662.26
"2109","SANYO","SAP-KC242AH",2.85,2.75,7800.05
"2110","SANYO","SAP-KC122AH",1.35,1.32,3698.79
"2111","SANYO","SAP-KC92AH",1.02,1.02,2799.9
"2113","DAIKIN","FTXS60B / RXS60B",2.12,2.09,5812.44
"2114","DAIKIN","FTXS50B / RXS50B",1.66,1.7,4565.98
"2115","TOSHIBA","RAV-SM800BT-E/RAV-SM800AT-E",2.6,2.49,7111.48
"2116","MIDEA","MSB-24HR",2.8,2.9,7709.2
"2117","MIDEA","MSB-21HR",2.5,2.35,6827.7
"2118","MITSUBISHI ELECTRIC","PEH-10MYB/PUH-10MYB-FG",10.92,8.82,29488.2
"2119","MITSUBISHI ELECTRIC","PEH-8MYB/PUH-8MYB-FG",8.59,7.09,23231.55
"2120","MITSUBISHI ELECTRIC","PEH-7MYB/PUH-7MYF-FG",7.2,6.8,19671.2
"2121","PANASONIC","CW-A90VR",1.03,0.89,2794.87
"2123","FUJITSU","ALT22RAN-W",2.38,2.14,6477.42
"2124","FUJITSU","CDS54RK/AOT54RCD3L",5.6,4.9,15209.6
"2125","FUJITSU","CDS45RK/AOT45RCD3L",4.57,4.35,12493.61
"2126","GENERAL ELECTRIC","AA1AH09GWI",0.97,0.97,2662.65
"2127","COOLINE","HL090",9.48,9.4,26004.04
"2128","COOLINE","HL036",4.2,3.65,11401.4
"2129","HUALING","KFR",3.1,3.15,8521.1
"2132","FUJITSU","ART36RLAH/AOT36RBAL",4.35,3.45,11731.95
"2133","FUJITSU","AUT54RLB3W/AOT54RPA3L",5.25,5.3,14422.85
"2134","DAIKIN","FDYP71DF / RZP71D",2.51,2.46,6878.35
"2135","DAIKIN","FDYP125DF / RZP125D",4.17,4.22,11458.25
"2137","ROXLAND","KFR-35GW/Ac",1.32,1.34,3628.04
"2138","STARWAY","TSC/TSF9.5 (FR95)",4.3,3.7,11664.3
"2139","STARWAY","FR95",4.3,3.7,11664.3
"2140","HITACHI","LD-5G5R 407C",5.53,5.95,15277.29
"2141","BENSON","THM-60MSH",6.15,5,16614.95
"2142","BENSON","THM-44MSH",4.65,4.1,12636.65
"2143","BENSON","THM-36MSH",4,2.82,10706.24
"2144","BENSON","THM-30MSH",3.35,2.65,9033.35
"2145","BENSON","SP-BSH-12",1.2,1.2,3294
"2146","HITACHI","LD-4G5R 407C",4.52,4.89,12493.24
"2147","HITACHI","LD-3.5G6R 407C",3.5,3.45,9595.9
"2148","BENSON","THM-18MSH",2.1,1.85,5706.5
"2149","HITACHI","LD-3G6R 407C",3.08,2.91,8415.16
"2150","ACCENT AIR","AA36",12.18,11.56,33290.26
"2151","BENSON","SP-BSH-09 SERIES",0.86,0.91,2372.3
"2153","PARAGON","ACFH/ACSH 27",9,8.4,24565.8
"2155","TOYO","TA-18CHS",1.97,2.05,5426.21
"2156","TRANE","WCD/H200",22.3,17.7,60146.3
